NAPR,PERIOD,STRANA,TNVED,EDIZM,STOIM,NETTO,KOL
ЭК,09/2015,AB,04,,269381.69,304686,0
ИМ,07/2015,IT,73,,2681.7,320,0
ИМ,09/2015,MD,73,,179701.82,37115,0
ЭК,07/2015,AM,35,,1219.88,504,0
ИМ,08/2015,DE,35,,75955.63,29432.09,0
ЭК,07/2015,NL,38,,177885.32,337230,0
ИМ,07/2015,DE,38,,5561.08,1440,0
ЭК,09/2015,LT,44,,1346.89,20600,0
ЭК,08/2015,CN,44,,37133.94,183331,0
ИМ,09/2015,PK,10,,71,0.65,0
ИМ,09/2015,PL,34,,7638.61,3920,0
ИМ,08/2015,PL,34,,3780.89,1960,0
ИМ,07/2015,NL,72,,359054.84,365229,0
ИМ,08/2015,TR,70,,33099.65,17782.94,0
ИМ,08/2015,SK,70,,227.33,27,0
ИМ,09/2015,CN,68,,5338.27,7941.33,0
ИМ,09/2015,IN,68,,13647.16,25784,0
ИМ,08/2015,FI,68,,195.64,0.8,0
ИМ,07/2015,DE,32,,58880.69,13973.07,0
ИМ,09/2015,TR,32,,53245.44,19673,0
ЭК,08/2015,AB,32,,83.57,107.04,0
ЭК,09/2015,AB,32,,19.13,26.76,0
ИМ,08/2015,AR,23,,605700.75,1156370,0
ИМ,09/2015,ID,94,,23636,4421,0
ИМ,07/2015,TR,40,,18.58,3.72,0
ИМ,09/2015,GB,40,,14882.43,11.54,0
ЭК,07/2015,AM,15,,104224.98,89188,0
ЭК,07/2015,UZ,15,,670468.3,627327.83,0
ИМ,09/2015,ES,84,,62902.69,32073.5,0
ЭК,07/2015,BY,84,,47745.75,41050,0
ЭК,09/2015,MD,84,,34468.28,13390,0
ИМ,07/2015,DE,39,,8044.81,2115.96,0
ИМ,07/2015,TR,39,,68085.53,18799.44,0
ИМ,08/2015,DE,39,,12913.15,3194.02,0
ИМ,07/2015,BY,33,,8129.97,639.6,0
ИМ,07/2015,CN,82,,363.76,40.8,0
ИМ,08/2015,UA,63,,2842.47,248.54,0
ИМ,07/2015,TR,21,,2009.82,1020,0
ЭК,07/2015,GE,48,,21840.37,17270,0
ЭК,09/2015,AB,21,,1340.94,1047,0
ИМ,08/2015,ES,22,,208017.59,383820,0
ЭК,08/2015,AM,22,,10494.82,22021.2,0
ЭК,07/2015,BY,11,,13406.3,21772.8,0
ЭК,08/2015,AB,28,,133.83,290.24,0
ЭК,07/2015,BY,04,,4010.41,491,0
ЭК,08/2015,AB,04,,328124.8,375219,0
ИМ,07/2015,CN,90,,58.51,5,0
ИМ,09/2015,DE,35,,108884.05,46423.43,0
ЭК,07/2015,DE,44,,1570.1,20600,0
ЭК,09/2015,CN,44,,31643.33,142341,0
ИМ,07/2015,CN,96,,152.66,13.3,0
ИМ,09/2015,DE,72,,666461.72,679875,0
ИМ,09/2015,DE,34,,5851.27,1501.52,0
ИМ,08/2015,BG,70,,2478.35,1148.64,0
ИМ,08/2015,CN,70,,8810.95,8313,0
ЭК,08/2015,LV,68,,1692.74,5159,0
ИМ,07/2015,TR,69,,23955.29,7093.53,0
ИМ,08/2015,UA,40,,4120.25,3894.5,0
ИМ,07/2015,CL,08,,101500,3e4,0
ЭК,09/2015,TM,20,,7520,6166.4,0
ЭК,08/2015,UZ,15,,1033191.06,985675.92,0
ЭК,07/2015,GE,15,,171664.11,176274.05,0
ЭК,07/2015,KG,15,,306622.25,299942.41,0
ЭК,08/2015,KG,15,,111461.98,116254.74,0
ЭК,08/2015,TM,15,,135365.08,118612.27,0
ИМ,07/2015,HK,84,,18945.5,2150,0
ИМ,08/2015,UA,84,,27775.26,19348,0
ИМ,08/2015,TR,84,,175162.43,57815,0
ИМ,09/2015,DE,84,,8181.11,100,0
ЭК,08/2015,BY,84,,31595.92,11552,0
ЭК,09/2015,KZ,84,,57185,20036,0
ИМ,07/2015,IT,84,,65561.46,5680,0
ЭК,07/2015,NL,09,,20746,20500,0
ЭК,08/2015,TR,09,,29480,48e3,0
ИМ,08/2015,TR,39,,21935.45,6172.96,0
ЭК,08/2015,DE,33,,68040,1080,0
ИМ,09/2015,CA,59,,12.71,0.02,0
ИМ,09/2015,DE,85,,1110.86,0.55,0
ЭК,08/2015,BY,85,,10012.44,76,0
ИМ,07/2015,IT,82,,541.59,5.73,0
ЭК,09/2015,GE,48,,38677.22,36280,0
ИМ,08/2015,DE,48,,66.93,0.12,0
ИМ,08/2015,BR,48,,225.32,0.19,0
ЭК,08/2015,CI,22,,23194.8,24450.05,0
ЭК,08/2015,TR,22,,18734.5,22090,0
ИМ,09/2015,BY,83,,119019.58,41664,0
ЭК,09/2015,BY,04,,2060.18,330,0
ИМ,08/2015,FI,90,,167688.27,1082.6,0
ИМ,09/2015,ES,73,,582.76,60,0
ИМ,07/2015,DE,73,,1273.51,5.1,0
ЭК,07/2015,AB,38,,5295.3,12272.64,0
ЭК,08/2015,LT,44,,8279.1,16177,0
ЭК,07/2015,AB,34,,2470.33,4664.3,0
ИМ,08/2015,NL,72,,628128.02,645258,0
ИМ,07/2015,DE,68,,46767.02,55591,0
ИМ,08/2015,IN,68,,15396.94,26570,0
ИМ,08/2015,TR,18,,15986.03,5589.9,0
ИМ,07/2015,ES,32,,49818.05,16e3,0
ИМ,07/2015,CN,69,,396874.07,1249810.67,0
ИМ,08/2015,CN,69,,367557.05,1175412.58,0
ИМ,08/2015,TR,94,,2408.29,951.54,0
ИМ,09/2015,TR,17,,93753.66,56135.25,0
ИМ,09/2015,DE,27,,7547.09,2748.97,0
ИМ,07/2015,BY,64,,4250.21,100.32,0
ЭК,08/2015,UA,15,,138755.81,144720.2,0
ЭК,08/2015,GE,15,,67480,68401.11,0
ИМ,07/2015,US,84,,5500,148,0
ИМ,07/2015,BY,84,,23416,20002,0
ИМ,08/2015,UA,39,,6167.49,2516.35,0
ИМ,09/2015,TR,39,,10833.8,2816.86,0
ИМ,09/2015,CN,39,,170320.78,85034.7,0
ИМ,08/2015,BY,33,,2232.95,168.7,0
ИМ,07/2015,HK,85,,25750,2160,0
ИМ,07/2015,DE,82,,5521.47,7.08,0
ЭК,07/2015,AB,21,,3399.84,2243,0
ЭК,09/2015,AM,22,,21866.1,43756.4,0
ЭК,07/2015,AM,22,,13022.74,20821,0
ЭК,08/2015,UA,22,,1682.77,3110.4,0
ЭК,07/2015,AB,28,,762.21,1396.56,0
ЭК,07/2015,AB,04,,365058.9,348541,0
ИМ,09/2015,DE,90,,1888.11,4.45,0
ИМ,07/2015,CZ,73,,553.21,8,0
ИМ,07/2015,DE,35,,83760.83,38334.5,0
ЭК,08/2015,NL,38,,168597.46,320880,0
ЭК,09/2015,AB,38,,4488.27,13032.17,0
ИМ,07/2015,TR,38,,540,172.8,0
ЭК,08/2015,AB,38,,7238.6,15116.06,0
ИМ,07/2015,TR,54,,49288.19,18591.2,0
ИМ,08/2015,CN,44,,64371.65,161684,0
ЭК,07/2015,UA,44,,1865.48,2e4,0
ИМ,09/2015,NL,72,,1367857.89,1387572,0
ИМ,09/2015,CH,72,,10551.31,363,0
ИМ,08/2015,DE,68,,40775.79,56424,0
ЭК,07/2015,LV,68,,4233.65,10507,0
ИМ,08/2015,DE,32,,69770.29,20184.75,0
ИМ,09/2015,CN,69,,859690.26,2717286.49,0
ИМ,08/2015,TR,69,,48921.77,12809.86,0
ИМ,09/2015,CN,94,,32411.51,4895.2,0
ИМ,08/2015,UA,94,,16382.89,7429.86,0
ИМ,07/2015,CN,94,,37814.99,6269,0
ИМ,07/2015,DE,40,,109.84,0.75,0
ИМ,07/2015,TR,08,,88e3,4e4,0
ЭК,09/2015,UA,15,,196939.09,197100.25,0
ЭК,09/2015,UZ,15,,952911.17,923660.86,0
ЭК,09/2015,BY,15,,59824.03,54010.36,0
ЭК,07/2015,UA,15,,182261.22,186667.6,0
ЭК,07/2015,KZ,84,,96303.17,25115,0
ИМ,07/2015,DE,84,,136.57,4.4,0
ИМ,08/2015,CA,84,,7341.06,4.34,0
ИМ,08/2015,GB,84,,264.7,0.98,0
ИМ,07/2015,ES,84,,46480.59,22235.5,0
ИМ,09/2015,DE,39,,28694.97,7675.91,0
ЭК,09/2015,NL,33,,385560,5940,0
ЭК,09/2015,BG,33,,1030400,15963,0
ИМ,09/2015,CH,59,,17851.26,197.4,0
ЭК,09/2015,KZ,85,,11537.05,120,0
ЭК,07/2015,KZ,65,,473.87,176,0
ИМ,07/2015,BR,11,,96014.39,129988.3,0
ЭК,09/2015,BY,11,,27298.04,43545.6,0
ИМ,08/2015,DE,29,,7233.47,3081.31,0
ЭК,08/2015,KZ,04,,15794.07,2444.42,0
ИМ,07/2015,CN,73,,410.89,50.1,0
ИМ,08/2015,CN,95,,26279.35,4669.7,0
ИМ,09/2015,FR,38,,9609.2,1520,0
ЭК,07/2015,AZ,44,,11796.77,21261.17,0
ЭК,08/2015,KG,44,,6364.8,65650,0
ЭК,07/2015,UZ,44,,25001,11e3,0
ЭК,07/2015,KW,44,,8057.6,25180,0
ЭК,09/2015,AB,34,,2295.31,4705.86,0
ИМ,07/2015,GB,72,,205723.5,195755,0
ИМ,07/2015,FR,70,,61723.55,17503.57,0
ИМ,09/2015,DE,68,,47813.13,73968,0
ИМ,09/2015,IN,32,,28388.37,14200.74,0
ИМ,07/2015,FR,32,,115826.02,33600,0
ИМ,09/2015,DE,32,,73147.13,21367.63,0
ИМ,07/2015,AR,23,,1069094,2055950,0
ИМ,07/2015,TR,49,,5.52,2,0
ИМ,08/2015,BY,94,,3161.85,552,0
ИМ,07/2015,TR,17,,61299.6,34458.55,0
ИМ,07/2015,MD,20,,23658.24,24e3,0
ЭК,07/2015,BY,15,,37639.34,28367.44,0
ЭК,08/2015,UA,84,,41194.97,6574,0
ЭК,08/2015,KZ,84,,21356,4710,0
ИМ,09/2015,TR,84,,48255.6,7974.25,0
ЭК,09/2015,UA,84,,48690.54,9800,0
ИМ,08/2015,CN,84,,1296.84,7.83,0
ЭК,08/2015,PL,09,,13285.2,4e4,0
ИМ,09/2015,IT,39,,304.07,2.4,0
ИМ,07/2015,CN,39,,49020.36,20945.83,0
ИМ,09/2015,BY,33,,22769.87,2182.1,0
ИМ,07/2015,CN,85,,15470.4,772,0
ИМ,09/2015,UA,82,,39037.26,11970,0
ИМ,09/2015,TR,48,,2146.79,463,0
ЭК,09/2015,AB,48,,62708.85,103710,0
ИМ,07/2015,ES,22,,355128.58,931703.95,0
ЭК,09/2015,AB,28,,511.18,1153.49,0
ИМ,09/2015,DE,29,,4167.67,1352.35,0
ЭК,07/2015,AB,29,,467.69,560.44,0
ИМ,07/2015,BY,04,,115268.53,40432,0
ИМ,07/2015,DE,29,,4619.89,1935.36,0
ИМ,08/2015,DE,90,,96.31,0.15,0
ИМ,09/2015,UA,73,,7976.52,6130,0
ЭК,08/2015,KZ,73,,33783.32,13800,0
ИМ,09/2015,JP,73,,524889.6,91348,0
ИМ,07/2015,TR,35,,15774,4088.52,0
ЭК,09/2015,NL,38,,175906.08,319880,0
ЭК,07/2015,IL,38,,159202,429120,0
ЭК,08/2015,DE,44,,6833.06,103981,0
ЭК,07/2015,CN,44,,33663.13,145226,0
ЭК,08/2015,AB,34,,1750.11,3188.88,0
ЭК,08/2015,NL,72,,53800.17,6e4,0
ИМ,07/2015,TR,70,,1782.49,718.1,0
ИМ,08/2015,CN,68,,13976.29,26200,0
ИМ,09/2015,TR,18,,12852.23,3898.4,0
ИМ,07/2015,TR,94,,79512.73,25817.83,0
ИМ,07/2015,FR,94,,254.51,79.2,0
ИМ,07/2015,ID,94,,24542,4490,0
ЭК,08/2015,UA,20,,15477.97,35240.1,0
ЭК,09/2015,UA,20,,8004.27,19061.88,0
ЭК,07/2015,AB,15,,8400.36,8756.54,0
ИМ,07/2015,UA,84,,16768.54,1232,0
ИМ,07/2015,CZ,84,,212318.15,3937,0
ЭК,09/2015,BY,84,,86304,32629.94,0
ИМ,08/2015,DE,84,,906.9,7.3,0
ЭК,07/2015,TR,09,,9480,24e3,0
ЭК,07/2015,IR,39,,49293.56,21555,0
ИМ,07/2015,PL,39,,17198.98,5803,0
ИМ,09/2015,PL,39,,31450.83,15e3,0
ИМ,08/2015,DE,59,,32480.62,497.5,0
ИМ,08/2015,DE,85,,264.06,0.17,0
ЭК,09/2015,BY,85,,1799.97,30,0
ЭК,08/2015,KZ,85,,18540.21,213,0
ЭК,07/2015,KZ,85,,13744.42,374,0
ИМ,07/2015,PL,82,,28180.33,11535.37,0
ИМ,09/2015,TR,19,,51.87,25.25,0
ЭК,07/2015,AB,48,,56415.81,82030,0
ЭК,07/2015,DE,04,,17489.83,2937.22,0
ИМ,08/2015,UA,83,,162227.19,63407.8,0
ИМ,07/2015,UA,73,,14169.14,4339,0
ИМ,09/2015,IT,73,,1253.79,1.8,0
ИМ,08/2015,US,73,,8910.17,8.06,0
ИМ,07/2015,FR,38,,9329.15,1520,0
ЭК,08/2015,IL,38,,174539.3,491430,0
ЭК,09/2015,IL,38,,165070.5,471630,0
ЭК,09/2015,AM,44,,17245.62,6982,0
ЭК,08/2015,UA,44,,1633.5,2e4,0
ИМ,09/2015,CN,44,,475335.59,1192994,0
ЭК,09/2015,FR,44,,62214,21905,0
ИМ,07/2015,CN,44,,677429.62,1721108.68,0
ИМ,07/2015,TR,96,,9136.34,2040.35,0
ИМ,07/2015,TR,72,,97.8,3.08,0
ИМ,07/2015,SI,70,,1424.92,510.23,0
ИМ,08/2015,BY,69,,8848.99,5460.24,0
ИМ,07/2015,US,74,,169.93,0.83,0
ИМ,09/2015,UA,94,,18693.1,12804.5,0
ИМ,07/2015,UA,94,,48142.45,16998.5,0
ИМ,08/2015,DE,40,,922.89,0.31,0
ИМ,09/2015,LU,40,,9.4,0.02,0
ИМ,09/2015,US,40,,14.26,0.02,0
ЭК,07/2015,UA,20,,28403.02,31459.9,0
ИМ,08/2015,BY,64,,45541.56,1577.33,0
ИМ,09/2015,BY,64,,50801.92,2057.73,0
ИМ,09/2014,BY,84,,118367.89,80335.8,0
ИМ,07/2014,FI,84,,1091966.64,33988,0
ИМ,08/2014,ES,84,,46475.27,13634,0
ЭК,09/2014,KZ,84,,290516,46666,0
ИМ,07/2014,BE,39,,158.22,0.05,0
ИМ,08/2014,SE,39,,719,100,0
ИМ,08/2014,CH,39,,2636.31,1.99,0
ЭК,07/2014,BY,39,,79753.41,65800,0
ЭК,09/2014,BY,39,,95810.07,88765.89,0
ИМ,07/2014,CA,59,,55.71,0.02,0
ЭК,08/2014,KG,85,,130806.28,8208,0
ЭК,08/2014,KZ,65,,485.65,105.6,0
ЭК,09/2014,BY,65,,2462.74,1038.4,0
ИМ,09/2014,CN,28,,13917,27e3,0
ЭК,07/2014,AB,28,,801.68,953,0
ИМ,08/2014,ES,73,,1687.77,231,0
ИМ,07/2014,UA,73,,36683.45,14560,0
ЭК,07/2014,NL,38,,318995.13,464180,0
ИМ,07/2014,IT,38,,3815.61,940,0
ЭК,08/2014,LT,44,,2145.57,21581,0
ИМ,08/2014,GB,34,,4579.74,1960,0
ИМ,08/2014,ES,72,,207119.67,163128,0
ИМ,07/2014,CN,68,,34465.11,56987,0
ЭК,07/2014,LV,68,,5607.16,8400,0
ИМ,08/2014,IN,32,,18123.9,6272.77,0
ИМ,09/2014,IN,32,,6859.52,3739,0
ИМ,08/2014,DE,32,,124978.57,30836.67,0
ИМ,09/2014,DE,32,,201166.74,50103.3,0
ИМ,09/2014,IT,32,,146111.86,33440,0
ИМ,08/2014,IT,32,,176597.73,38600,0
ИМ,08/2014,TR,40,,348,6.7,0
ИМ,08/2014,TR,94,,40,20,0
ИМ,08/2014,TR,08,,44e3,2e4,0
ИМ,07/2014,MD,20,,29475,23e3,0
ИМ,08/2014,GR,15,,85739.09,20055,0
ЭК,07/2014,UA,84,,53157.55,15340,0
ИМ,08/2014,RS,84,,28824.83,10790,0
ИМ,09/2014,US,84,,2197.04,23.3,0
ЭК,07/2014,BY,84,,25974.55,4650,0
ИМ,08/2014,PL,84,,2508433.62,81741,0
ИМ,07/2014,UA,84,,93692.58,22044,0
ИМ,07/2014,CN,39,,29809.86,12093.09,0
ЭК,09/2014,AT,39,,385.28,12,0
ИМ,09/2014,DE,39,,33720.99,7834.3,0
ИМ,08/2014,IN,39,,2793.68,880,0
ИМ,09/2014,BY,33,,17568.44,1533.6,0
ИМ,09/2014,TR,59,,10.9,0.9,0
ИМ,07/2014,US,82,,37823.63,32.79,0
ИМ,09/2014,DE,82,,1110.17,0.6,0
ИМ,07/2014,GB,82,,16441.53,40,0
ЭК,08/2014,BY,65,,2085.8,475.2,0
ЭК,07/2014,GE,48,,22629.13,15170,0
ЭК,09/2014,GE,48,,30653.2,21360,0
ИМ,08/2014,IT,21,,6525.41,303.3,0
ИМ,08/2014,CN,29,,242e3,275e3,0
ЭК,07/2014,UA,83,,303500.37,123525,0
ИМ,08/2014,GB,90,,596.56,0.47,0
ИМ,08/2014,CH,73,,5884.38,1.06,0
ИМ,08/2014,US,73,,513,11,0
ИМ,08/2014,DE,35,,200850.12,59323.1,0
ЭК,09/2014,NL,38,,335063.26,567150,0
ИМ,08/2014,DE,38,,7515.87,2140,0
ИМ,08/2014,IT,38,,9959.51,3680,0
ЭК,09/2014,DE,44,,8640.32,85343,0
ЭК,07/2014,AZ,44,,19560.84,60602,0
ИМ,09/2014,ES,72,,170933.74,139039,0
ИМ,09/2014,TR,68,,468.12,71.6,0
ИМ,09/2014,ID,94,,25409.47,4597,0
ИМ,07/2014,CN,94,,42659.13,12680,0
ИМ,09/2014,TR,17,,38488.68,19999,0
ИМ,07/2014,CN,84,,143e3,32060,0
ИМ,08/2014,DE,84,,2315.2,2.41,0
ИМ,09/2014,FR,84,,11926.87,28,0
ИМ,08/2014,TR,84,,1391418.5,191509.14,0
ИМ,09/2014,CN,84,,192555.58,6997,0
ИМ,07/2014,DE,39,,36266.93,7399.97,0
ИМ,08/2014,CH,85,,6704.76,0.68,0
ЭК,08/2014,KZ,85,,9787.53,430.6,0
ИМ,09/2014,KR,85,,2554.44,0.9,0
ИМ,08/2014,TR,63,,39888.69,17795.3,0
ИМ,08/2014,IN,29,,10194.73,3852,0
ЭК,08/2014,BY,83,,1135.92,44.5,0
ИМ,09/2014,TR,90,,576.67,80.1,0
ЭК,08/2014,KZ,73,,3538.18,660,0
ИМ,08/2014,IT,73,,893.83,1.7,0
ИМ,08/2014,DE,73,,314.58,0.22,0
ИМ,08/2014,LU,73,,443.78,1.64,0
ИМ,08/2014,TR,35,,11836.26,2510.42,0
ИМ,09/2014,TR,73,,24222.23,3257.84,0
ИМ,09/2014,TR,54,,243583.2,90415,0
ИМ,09/2014,TR,38,,1966.91,1064,0
ЭК,09/2014,AT,44,,100.33,15.75,0
ЭК,08/2014,FR,44,,69182.64,20625,0
ИМ,07/2014,TR,72,,622848.3,503148,0
ИМ,08/2014,TR,72,,450150.34,356550,0
ИМ,07/2014,GB,72,,62767.61,42575,0
ИМ,08/2014,DE,68,,55846.94,55621,0
ИМ,08/2014,TR,32,,45635.4,16674,0
ИМ,07/2014,GB,74,,70.16,1.74,0
ИМ,09/2014,CN,94,,57106.53,10094.1,0
ИМ,07/2014,DE,40,,52.14,0.45,0
ИМ,08/2014,CN,40,,22210.2,10426.8,0
ЭК,09/2014,AT,25,,1765.85,110,0
ИМ,08/2014,IT,15,,35635.69,2e4,0
ИМ,07/2014,LU,84,,693.29,0.99,0
ИМ,08/2014,GB,84,,8762.42,87,0
ИМ,07/2014,AR,84,,151549.81,17668,0
ЭК,08/2014,TR,84,,14230,2822,0
ИМ,07/2014,GB,84,,1180.4,16.05,0
ЭК,09/2014,PL,09,,9003.4,2e4,0
ИМ,09/2014,TR,39,,7327.39,1991.1,0
ИМ,08/2014,CN,39,,5613.52,0.27,0
ИМ,08/2014,DE,39,,72722.54,22072.46,0
ИМ,07/2014,IN,39,,4491.18,1136.8,0
ИМ,08/2014,IT,82,,666.66,4.88,0
ИМ,09/2014,TR,82,,3836.33,1434.5,0
ИМ,07/2014,IN,63,,15.2,1.45,0
ИМ,07/2014,UA,48,,95462.55,187926,0
ИМ,09/2014,CN,29,,178700,2e5,0
ЭК,07/2014,AB,29,,677.7,510,0
ИМ,08/2014,DE,90,,946.39,0.44,0
ИМ,08/2014,CH,90,,2357.5,0.83,0
ИМ,09/2014,UA,73,,523465.08,194349,0
ИМ,09/2014,DE,35,,196660.95,58034.36,0
ИМ,08/2014,UA,73,,340553.25,124221,0
ЭК,08/2014,NL,38,,416642.42,636430,0
ЭК,09/2014,AB,44,,16941.94,1564,0
ИМ,07/2014,ES,72,,209541.83,161661,0
ИМ,09/2014,CN,68,,15728.26,25191,0
ИМ,09/2014,DK,23,,160468.54,84e3,0
ИМ,08/2014,DK,23,,168829.8,84e3,0
ИМ,08/2014,US,23,,427252.32,659340,0
ИМ,07/2014,ES,69,,13962.48,23876.5,0
ИМ,08/2014,CN,69,,336376.27,1009303,0
ЭК,09/2014,AM,40,,3692.23,966.6,0
ИМ,09/2014,IT,40,,665.34,25.5,0
ИМ,09/2014,TR,08,,222450.17,145146.2,0
ЭК,09/2014,BY,84,,63181.38,7772,0
ЭК,08/2014,UA,84,,74339.96,8220,0
ИМ,07/2014,BY,84,,61150.01,39915,0
ИМ,07/2014,CH,39,,128752.23,8e3,0
ИМ,07/2014,DK,39,,1576.39,0.3,0
ЭК,09/2014,AB,33,,465.57,220.5,0
ИМ,08/2014,DE,85,,1781.86,0.61,0
ИМ,07/2014,GB,85,,414.04,2,0
ИМ,07/2014,DE,82,,407.75,11.28,0
ЭК,09/2014,AB,48,,80102.78,82110,0
ЭК,08/2014,AM,22,,24932.48,20596.75,0
ЭК,09/2014,AB,22,,5981.73,4993,0
ЭК,09/2014,AB,28,,367,450,0
ИМ,07/2014,CN,29,,108875,125e3,0
ИМ,07/2014,DE,29,,10006.29,3425.44,0
ЭК,09/2014,DE,04,,39298.11,4556.93,0
ЭК,09/2014,BY,90,,2566.73,624.48,0
ЭК,07/2014,BY,73,,455.62,0.96,0
ИМ,07/2014,GB,73,,2860.78,8.21,0
ИМ,09/2014,CA,73,,300.18,2,0
ИМ,07/2014,US,73,,85516.74,59,0
ЭК,07/2014,AB,38,,7008.81,9227.5,0
ИМ,07/2014,TR,54,,139735.86,53188.3,0
ИМ,09/2014,CN,44,,338688.89,845092.15,0
ИМ,08/2014,DE,34,,2002.31,201.07,0
ЭК,07/2014,AB,34,,2537.45,2306.5,0
ЭК,09/2014,AB,34,,3728.28,3852,0
ИМ,07/2014,DE,68,,55995.89,55707,0
ЭК,08/2014,LV,68,,2564.57,4200,0
ИМ,09/2014,TR,18,,10115.02,2879.8,0
ИМ,07/2014,IT,32,,74014.59,16500,0
ИМ,07/2014,IN,49,,504,100,0
ИМ,08/2014,ES,69,,63359.25,95432,0
ИМ,08/2014,CH,74,,3992.44,0.65,0
ИМ,07/2014,ID,94,,25998,4427,0
ИМ,08/2014,CN,94,,30688.4,4899.6,0
ИМ,08/2014,GB,40,,455.76,1,0
ИМ,08/2014,CL,08,,116800,6e4,0
ИМ,09/2014,TR,25,,351448.5,3952410,0
ИМ,09/2014,IT,84,,1231562.93,68153.87,0
ИМ,09/2014,PL,84,,69342.85,1115,0
ИМ,09/2014,CA,84,,49604.87,567.3,0
ИМ,08/2014,BY,84,,28403.55,19033.75,0
ИМ,07/2014,DE,84,,3667.79,36.2,0
ЭК,08/2014,KZ,84,,150084.5,37706,0
ИМ,08/2014,TW,84,,12e4,5600,0
ИМ,08/2014,US,84,,6558.3,59.73,0
ИМ,08/2014,CZ,85,,2574.96,8.8,0
ИМ,09/2014,CN,85,,26622.13,1239,0
ИМ,09/2014,IT,82,,681.39,9.65,0
ИМ,07/2014,TR,63,,287472.95,126029.6,0
ИМ,09/2014,TR,63,,62813.28,27705.9,0
ИМ,09/2014,TR,19,,378.63,172,0
ИМ,08/2014,DE,29,,5481.08,1771.21,0
ЭК,08/2014,DE,04,,25249.92,2795.39,0
ИМ,07/2014,UA,83,,251981.65,86676,0
ИМ,08/2014,TR,73,,3782,218.3,0
ИМ,07/2014,GR,73,,31470.53,13656.97,0
ИМ,09/2014,FR,73,,941.73,5,0
ИМ,07/2014,DE,35,,207455.51,64387.34,0
ИМ,08/2014,TR,38,,345,144,0
ЭК,09/2014,AB,38,,4936.17,9670,0
ИМ,09/2014,DE,38,,6211.62,1848.6,0
ИМ,08/2014,TR,54,,73493.35,27772.6,0
ЭК,08/2014,DE,44,,8790.35,84362,0
ЭК,07/2014,DE,44,,6455.91,61800,0
ИМ,07/2014,NL,72,,246430.67,191830,0
ИМ,08/2014,GB,72,,95762.39,58490,0
ИМ,09/2014,ID,70,,227.57,25,0
ИМ,07/2014,TR,70,,146.75,16,0
ИМ,08/2014,IN,68,,17306.14,25480,0
ИМ,07/2014,IN,68,,16460,22600,0
ИМ,09/2014,DE,68,,52625.32,54430.5,0
ЭК,07/2014,AB,32,,164.17,120,0
ИМ,07/2014,DE,32,,217874.48,56030.12,0
ИМ,07/2014,AR,23,,290924.4,438800,0
ИМ,09/2014,CN,69,,116448.11,364030,0
ИМ,07/2014,CN,69,,285760.06,905352.85,0
ИМ,07/2014,CA,40,,19.06,0.07,0
ИМ,08/2014,IT,40,,1707.13,4.15,0
ИМ,07/2014,US,40,,31.29,0.09,0
ИМ,07/2014,IN,25,,736.37,2500,0
ИМ,09/2014,BY,64,,58171.44,2019.41,0
ЭК,09/2014,AB,15,,20169.51,18610.15,0
ЭК,08/2014,BY,84,,22921,1375,0
ЭК,09/2014,UA,84,,24592.17,2515,0
ИМ,07/2014,TR,84,,1431455.38,192768,0
ИМ,08/2014,TW,39,,8950,2941,0
ИМ,08/2014,BY,33,,12919.53,936.7,0
ИМ,08/2014,SE,59,,22510.01,303,0
ИМ,09/2014,JP,85,,194.26,10,0
ЭК,07/2014,AB,48,,72190.15,73260,0
ЭК,08/2014,AB,48,,84629.59,84660,0
ЭК,07/2014,DE,04,,22166.95,2377.96,0
ИМ,07/2014,GR,83,,45.86,19.03,0
ЭК,08/2014,UA,83,,178038.56,71190,0
ИМ,08/2014,UA,83,,351930.67,102117.6,0
ИМ,09/2014,GB,73,,38738.81,4798,0
ЭК,09/2014,AB,73,,5225.89,1005,0
ИМ,09/2014,TR,35,,14465.28,2663.54,0
ИМ,07/2014,TR,38,,450,144,0
ИМ,09/2014,IT,38,,12514.86,3008,0
ИМ,07/2014,IN,62,,51.48,2,0
ИМ,07/2014,SK,72,,333103.7,257328,0
ИМ,07/2014,UA,72,,34075.87,19644,0
ИМ,07/2014,TR,68,,50,8,0
ИМ,07/2014,TR,32,,46981.2,16546.8,0
ИМ,09/2014,FR,32,,63947.55,18e3,0
ИМ,09/2014,TR,32,,44800.8,16876.32,0
ИМ,07/2014,ES,49,,34.87,15.2,0
ИМ,09/2014,TR,74,,11480.6,770,0
ИМ,07/2014,TR,94,,4591.76,910,0
ИМ,09/2014,TR,40,,503.94,135.8,0
ИМ,07/2014,CL,08,,79600,4e4,0
ИМ,08/2014,BY,64,,105297.42,2943.64,0
ИМ,07/2014,NL,84,,69038.92,2448,0
ИМ,08/2014,IT,84,,25578.73,420,0
ИМ,09/2014,TR,84,,232099.66,59767.91,0
ЭК,07/2014,KZ,84,,48915.47,2e3,0
ИМ,07/2014,US,39,,7420.05,2.35,0
ЭК,08/2014,BY,39,,45263.15,39488.63,0
ИМ,08/2014,IT,39,,3508.9,171.3,0
ИМ,07/2014,TH,39,,48528.17,25500,0
ИМ,08/2014,US,39,,3745.44,0.32,0
ИМ,07/2014,BY,33,,7396.66,569.1,0
ЭК,09/2014,KZ,85,,71280,565.6,0
ЭК,07/2014,KZ,85,,5457.53,131,0
ИМ,09/2014,TR,85,,10207.12,360,0
ИМ,09/2014,DE,29,,6917.6,2547.93,0
