NAPR,PERIOD,STRANA,TNVED,EDIZM,STOIM,NETTO,KOL
ИМ,2018,CN,6812999009,,916,441,0
ИМ,2018,CN,7307291008,,1149,235,0
ЭК,2018,BY,0902300009,,356,54,0
ЭК,2018,BY,8536901000,,668,45,0
ИМ,2018,TR,8483303209,ШТ,901,144,175
ЭК,2018,KZ,8523210000,ШТ,1310,60,6000
ИМ,2018,CN,3916905000,,338879,156725,0
ИМ,2018,IT,3814001000,,6024,1504,0
ИМ,2018,PL,3921906000,,5169,1162,0
ЭК,2018,IR,4407920000,М3,21188,61708,92
ЭК,2018,AB,1512199002,,16109,19997,0
ЭК,2018,BY,8535400000,,901,4,0
ЭК,2018,KG,1806901900,,1573,700,0
ЭК,2018,AB,0403909100,,630,633,0
ИМ,2018,PL,3926909709,,2038,334,0
ЭК,2018,DE,4901100000,,48,2,0
ЭК,2018,AM,8518210000,ШТ,1120,118,88
ИМ,2018,FI,9018499000,ШТ,782,1,6
ИМ,2018,GB,8482109008,ШТ,5850,32,23
ИМ,2018,DE,7210122000,,81684,71331,0
ЭК,2018,KZ,3307490000,,2093,1230,0
ИМ,2018,IN,8479820000,ШТ,11700,1373,1
ИМ,2018,CN,8201400000,,283,44,0
ЭК,2018,CZ,3926909709,,2403,103,0
ИМ,2018,PL,4417000000,,713,200,0
ИМ,2018,CN,8301100000,,1012,103,0
ЭК,2018,GE,3402202000,,386,432,0
ИМ,2018,UA,3926909709,,232,44,0
ЭК,2018,AB,4808100000,,118210,155491,0
ИМ,2018,CN,3926100000,,56,6,0
ИМ,2018,TW,3926909709,,18,1,0
ЭК,2018,KZ,4819100000,,15190,14020,0
ИМ,2018,DE,8412310009,ШТ,342,1,2
ИМ,2018,TR,7307998009,,72,2,0
ИМ,2018,CN,8483105000,ШТ,425,112,160
ИМ,2018,GB,7318151000,,12,0,0
ЭК,2018,GE,2009719909,,9484,31340,0
ИМ,2018,CN,9029203809,ШТ,2799,38,80
ИМ,2018,CN,9603401000,ШТ,34163,6395,196280
ЭК,2018,KZ,3305100000,,408,811,0
ИМ,2018,IN,3204190000,,7412,1360,0
ИМ,2018,US,8424900000,ШТ,42090,158,943
ИМ,2018,CN,7320202009,,119,100,0
ИМ,2018,TR,7318220009,,5,1,0
ИМ,2018,CN,9613800000,ШТ,2682,526,7088
ЭК,2018,GE,3208109000,,14397,21851,0
ИМ,2018,IT,3926909709,,2258,6,0
ИМ,2018,TR,7312109809,,104,8,0
ЭК,2018,KZ,8414808000,ШТ,416,10,1
ИМ,2018,IN,6914900000,,5386,200,0
ЭК,2018,GE,3307490000,,4050,2730,0
ЭК,2018,AB,4011209000,ШТ,3965,530,10
ИМ,2018,IT,7615108009,,378,51,0
ЭК,2018,UA,2521000000,,323,20000,0
ЭК,2018,KZ,2530100000,,8272,66250,0
ЭК,2018,KZ,3206497000,,18,18,0
ЭК,2018,GE,3204900000,,1760,2141,0
ЭК,2018,BY,3917320009,,8,3,0
ИМ,2018,DE,4016930005,,362,0,0
ИМ,2018,US,8483109500,ШТ,991,5,2
ИМ,2018,US,7318156100,,271,5,0
ИМ,2018,CN,7210122000,,108253,99573,0
ЭК,2018,KG,7310211101,1000 ШТ,130232,57164,1260
ЭК,2018,AB,7318190009,,26,14,0
ЭК,2018,LV,2103909009,,3169,4500,0
ЭК,2018,UA,2508100000,,7304,33300,0
ИМ,2018,JP,8409990009,,1264,68,0
ИМ,2018,CA,8477908000,,8031,4,0
ИМ,2018,FR,7013289000,ШТ,476,74,396
ИМ,2018,CN,7326200009,,744,310,0
ИМ,2018,TW,8467119000,ШТ,1171,61,32
ИМ,2018,IN,8205598099,,240,45,0
ИМ,2018,CN,8202100000,,2710,562,0
ИМ,2018,CN,8302419000,,3141,1504,0
ЭК,2018,BY,6110201000,ШТ,37,4,18
ЭК,2018,UA,2815110000,,789,800,0
ИМ,2018,PL,3925908009,,3613,1053,0
ИМ,2018,CN,9031809100,ШТ,983,244,300
ИМ,2018,BY,3923210000,,538,297,0
ЭК,2018,KZ,8536699008,,49,2,0
ИМ,2018,CN,7318210009,,25,2,0
ИМ,2018,CN,8536908500,,38,4,0
ЭК,2018,UA,8483908100,,18101,2390,0
ИМ,2018,PL,7616999008,,3019,612,0
ЭК,2018,KZ,8537109100,,4674,26,0
ИМ,2018,CA,8481101908,,7946,136,0
ИМ,2018,FI,7415390000,,8,0,0
ИМ,2018,PL,8479820000,ШТ,60913,2183,1
ИМ,2018,TR,7326909409,,352,40,0
ИМ,2018,SK,8208100000,,515,2,0
ИМ,2018,CN,8210000000,,1285,411,0
ИМ,2018,GB,7318190009,,164,0,0
ИМ,2018,TW,8467190000,ШТ,48,5,2
ИМ,2018,CN,8466103800,,341,103,0
ИМ,2018,CN,9405409908,,37502,7898,0
ЭК,2018,AB,3206497000,,62,54,0
ИМ,2018,UA,2701111000,,4508,69000,0
ИМ,2018,DE,9025192000,ШТ,141,0,2
ИМ,2018,TR,7318290009,,407,133,0
ИМ,2018,IT,8516808000,ШТ,211,0,8
ИМ,2018,IT,7013499900,ШТ,135,30,48
ЭК,2018,KZ,8708809909,,19,0,0
ИМ,2018,IT,9603909100,ШТ,5176,648,1440
ИМ,2018,CN,8204200000,,6653,1078,0
ИМ,2018,LU,4016930005,,166,0,0
ЭК,2015,UA,2009501009,,7157,16416,0
ЭК,2015,DE,8535900009,,49,2,0
ИМ,2015,TR,1806909000,,1087,268,0
ЭК,2015,AB,0405101900,,68576,40944,0
ИМ,2015,UA,8483908100,,143632,98180,0
ИМ,2015,FI,9022900000,,5233,13,0
ЭК,2015,CN,4407920000,М3,53504,206940,309
ЭК,2015,DE,0406108000,,216519,38461,0
ИМ,2015,DE,3909300009,,208651,70302,0
ЭК,2015,UZ,1514199001,,315258,310643,0
ИМ,2015,DE,8421990008,,1351,14,0
ЭК,2015,UA,2009120008,,8714,23804,0
ИМ,2015,IT,8479908000,,12169,730,0
ИМ,2015,TR,3214101009,,18141,7291,0
ИМ,2015,IN,3907300000,,10989,4410,0
ИМ,2015,ES,3208909109,,152438,48000,0
ЭК,2015,KG,2008199900,,11884,8265,0
ИМ,2015,DE,2903120000,,35529,12839,0
ЭК,2015,KZ,8525801900,ШТ,3211,208,82
ИМ,2015,IT,8210000000,,3626,461,0
ИМ,2015,UA,9403301100,ШТ,64,23,1
ИМ,2015,CN,8302500000,,17340,3461,0
ИМ,2015,AR,2304000001,,5373802,10211540,0
ИМ,2015,UA,9401908009,,50217,23655,0
ИМ,2015,TR,9403208009,,4923,271,0
ИМ,2015,CA,4016930005,,49,0,0
ИМ,2015,CH,7223001909,,10551,363,0
ЭК,2015,UA,2208601100,Л 100% СПИРТА,45276,57244,16778
ИМ,2015,DE,7210500000,,261371,284595,0
ЭК,2015,DE,1512119101,,88335,91268,0
ЭК,2015,AM,1512199002,,396772,363657,0
ИМ,2015,DE,6805300000,,29996,1465,0
ИМ,2015,UA,9403700008,,6776,2772,0
ЭК,2015,KZ,8483402900,ШТ,358903,72355,68
ЭК,2015,KZ,4011100009,ШТ,1093,67,2
ИМ,2015,HK,8459619008,ШТ,18946,2150,1
ИМ,2015,IT,8205591000,,542,6,0
ИМ,2015,ES,7308909900,,2472,180,0
ЭК,2015,AB,2208601100,Л 100% СПИРТА,12370,14506,3240
ИМ,2015,DE,8479908000,,5295,149,0
ЭК,2015,UA,8412212009,ШТ,218,20,1
ЭК,2015,KZ,8432900000,,4084,1790,0
ИМ,2015,BR,1104239900,,96609,129993,0
ИМ,2015,IN,6802939000,,77967,130174,0
ИМ,2015,UA,7318190009,,77348,33628,0
ИМ,2015,PK,1006201100,,142,2,0
ИМ,2015,TR,6911900000,,339,37,0
ИМ,2015,CN,6802939000,,9583,16856,0
ИМ,2015,DE,8481201009,,5972,23,0
ИМ,2015,TR,9404909000,,50,2,0
ИМ,2015,ES,7210122000,,47077,46606,0
ИМ,2015,TR,8448490000,,23991,4111,0
ЭК,2015,IL,4402900000,,4078,21349,0
ИМ,2015,DE,8205591000,,378,4,0
ЭК,2015,DE,3301299100,,215000,5000,0
ИМ,2015,IT,1301200000,,625,200,0
ЭК,2015,LT,4401399000,,7002,84362,0
ИМ,2015,TR,7013491000,ШТ,12520,6584,19494
ИМ,2015,CN,8215991000,,64,4,0
ЭК,2015,GB,0909220000,,35310,111000,0
ЭК,2015,BY,7326909808,,786,3,0
ИМ,2015,PL,6805100000,,12672,1620,0
ИМ,2015,TR,8442508000,,5013,1657,0
ИМ,2015,FR,7010906101,ШТ,428,74,300
ИМ,2015,CN,6802931000,,32284,60570,0
ИМ,2015,FI,9018410000,ШТ,245739,3393,19
ЭК,2015,GE,4418901000,,3090,840,0
ИМ,2015,DE,8413506900,ШТ,1144,3,1
ИМ,2015,CH,7419999000,,4123,1,0
ИМ,2015,BY,3926909709,,80,15,0
ИМ,2015,DK,3926909200,,422,0,0
ИМ,2015,IT,8464208000,ШТ,117086,4050,1
ИМ,2015,UA,9403309900,ШТ,197,103,1
ЭК,2015,KZ,7308909900,,33783,13800,0
ИМ,2015,IN,6810990000,,13,1,0
ИМ,2015,IT,3926909709,,365,3,0
ИМ,2015,UA,8205598099,,15940,1519,0
ЭК,2015,GE,1515299000,,14007,10323,0
ЭК,2015,UA,8483409000,ШТ,3225,800,1
ИМ,2015,SE,9603409000,ШТ,465,20,100
ИМ,2015,TR,8514108000,ШТ,18365,3000,2
ИМ,2015,UZ,6802910000,,3704,20521,0
ИМ,2015,GR,1509109000,,6221,1733,0
ИМ,2015,CL,0802320000,,71000,10000,0
ИМ,2015,TR,6802210000,,527,1411,0
ЭК,2015,UA,3215110000,,259,5,0
ИМ,2015,UZ,1202410000,,25635,31648,0
ИМ,2015,IT,8514900000,,655,600,0
ЭК,2015,CI,2208601100,Л 100% СПИРТА,23195,24450,5458
ИМ,2015,GR,8309909000,,10037,5893,0
ИМ,2015,CN,7318149900,,6689,5533,0
ИМ,2015,UA,8201900001,,1823,900,0
ЭК,2015,AB,3824909709,,2038,2130,0
ИМ,2015,FR,7010906109,ШТ,3637,970,1980
ИМ,2015,TR,8207301000,,5160,532,0
ИМ,2015,IT,3105909900,,3971,1500,0
ИМ,2015,IT,8716800000,ШТ,1391,276,102
ИМ,2015,TR,2102300000,,384,336,0
ИМ,2015,BY,7013911000,ШТ,2772,538,428
ИМ,2015,UA,8201300000,,4648,1894,0
ИМ,2015,DE,8704219903,ШТ,8660,3120,1
ЭК,2015,AB,4010190000,,872,17,0
ИМ,2015,CN,8712003000,ШТ,87985,38570,3291
ИМ,2015,US,8483405900,ШТ,3290,93,1
ИМ,2015,DE,8439991000,,105521,6400,0
ИМ,2015,DE,8481805990,,3015,1,0
ИМ,2015,SK,7013499900,ШТ,203,19,24
ИМ,2015,TR,7308909900,,320,115,0
ЭК,2015,BY,8483402309,ШТ,10418,1615,1
ИМ,2015,IT,3924900000,,5355,726,0
ЭК,2015,AM,3824909708,,598,480,0
ИМ,2015,TR,8481806390,,1250,37,0
ИМ,2016,CH,4812000000,,382,0,0
ИМ,2016,BY,3303009000,,176422,14990,0
ИМ,2016,CN,9405409908,,43827,6386,0
ИМ,2016,BY,6404191000,ПАР,158,6,18
ИМ,2016,ES,3215110000,,106,8,0
ЭК,2016,BY,8517691000,ШТ,2136,36,39
ИМ,2016,CN,6805100000,,2529,436,0
ЭК,2016,AM,4805500000,,132366,334502,0
ИМ,2016,IT,7412200000,,97,2,0
ИМ,2016,CN,3917390008,,32,3,0
ЭК,2016,IL,3823193000,,1006551,2376830,0
ИМ,2016,CN,8301100000,,5440,976,0
ИМ,2016,BY,8483908100,,346547,355197,0
ЭК,2016,BY,2009896900,,7248,8725,0
ЭК,2016,BY,1512199002,,132501,146715,0
ЭК,2016,BY,8529108000,,1942,13,0
ИМ,2016,CH,7326909309,,21579,13,0
ЭК,2016,KZ,8483402900,ШТ,809940,147256,79
ИМ,2016,DE,7308905900,,9357,4999,0
ЭК,2016,AM,8443391009,ШТ,64,100,1
ИМ,2016,DE,3404900009,,23447,3794,0
ЭК,2016,GE,1905311900,,26235,13050,0
ИМ,2016,DE,8421990008,,2868,35,0
ИМ,2016,CN,7411211000,,38,2,0
ИМ,2016,CN,8202998000,,6769,1062,0
ИМ,2016,UA,9401800009,ШТ,61540,29882,6100
ИМ,2016,CH,9030339900,ШТ,1531,0,3
ЭК,2016,KZ,3808942000,,2442,4090,0
ЭК,2016,UA,2202901009,Л,75225,212867,186646
ИМ,2016,IT,7013499900,ШТ,991,192,444
ИМ,2016,IN,8204110000,,3112,415,0
ИМ,2016,SK,7013499900,ШТ,1202,91,120
ИМ,2016,BY,6403911800,ПАР,13504,382,564
ИМ,2016,CN,3925901000,,28,9,0
ИМ,2016,DE,7210500000,,511460,605256,0
ИМ,2016,CN,8481801900,,150,31,0
ЭК,2016,KZ,8432210000,ШТ,52910,19810,10
ИМ,2016,AT,7304291009,,106912,52438,0
ЭК,2016,GE,1006309400,,6980,13022,0
ИМ,2016,IN,6802939000,,13046,25974,0
ИМ,2016,CN,8207703100,,133,7,0
ИМ,2016,CH,3926909707,,10469,1,0
ЭК,2016,UA,2009819500,,547,3167,0
ИМ,2016,SY,0805102000,,1577146,3143922,0
ИМ,2016,IT,4417000000,,883,178,0
ЭК,2016,KZ,8483602000,ШТ,12737,877,5
ИМ,2016,CH,3907999000,,324043,35200,0
ИМ,2016,UA,3926400000,,28179,8597,0
ИМ,2016,CN,8203300000,,1673,271,0
ИМ,2016,CH,4016999708,,39,0,0
ИМ,2016,US,9026208000,ШТ,2235,19,2
ИМ,2016,BY,6402999100,ПАР,1282,27,96
ИМ,2016,PL,3402901009,,17539,10780,0
ИМ,2016,CN,8467219900,ШТ,19678,1898,547
ИМ,2016,CH,8504409000,ШТ,8715,0,2
ЭК,2016,CN,3301299100,,751287,19376,0
ИМ,2016,US,8421990008,,456,1,0
ИМ,2016,CN,8481801100,,1765,153,0
ИМ,2016,CZ,7013499900,ШТ,18015,3879,2172
ЭК,2016,GE,4819100000,,186469,168278,0
ЭК,2016,BY,7117900000,,3331,20,0
ИМ,2016,IN,6802931000,,172446,307855,0
ЭК,2016,UA,2009899600,,1436,8034,0
ИМ,2016,CN,7326909309,,427,88,0
ИМ,2016,AR,2304000001,,347919,751750,0
ИМ,2016,DE,3209100009,,16672,4176,0
ИМ,2016,CN,9017300000,ШТ,1823,57,225
ИМ,2016,CN,8211920000,ШТ,336,20,118
ЭК,2016,AB,0401201109,,127254,174009,0
ИМ,2016,CN,9017801000,ШТ,4502,808,3900
ЭК,2016,UA,2009501009,,3297,7430,0
ЭК,2016,AB,6305331001,,1138,543,0
ИМ,2016,DE,9031803800,ШТ,198431,27,4
ИМ,2016,SE,5911321100,М2,268862,4171,3209
ИМ,2016,CN,8201300000,,5135,2317,0
ИМ,2016,US,9028909000,,1092,0,0
ИМ,2016,UA,9401790009,ШТ,10777,6310,2040
ИМ,2016,CN,6910900000,ШТ,30513,26503,586
ИМ,2016,CZ,4016999708,,6230,63,0
ИМ,2016,CH,8534009000,,6525,0,0
ИМ,2016,PL,7318130000,,9672,3166,0
ИМ,2016,IT,8413504000,ШТ,1799,12,1
ИМ,2016,TR,7326909808,,1160,250,0
ЭК,2016,SD,8483602000,ШТ,12011,1040,10
ЭК,2016,KZ,2202901009,Л,4186,10673,9792
ИМ,2016,PL,5607509000,,1115,129,0
ИМ,2016,UA,9403208009,,450,55,0
ИМ,2016,CN,8205400000,,3376,427,0
ИМ,2016,CN,8429519900,ШТ,60221,27150,2
ИМ,2016,CN,8211940000,,1098,131,0
ЭК,2016,EG,8431410000,,2650,2800,0
ИМ,2016,DE,8483102108,ШТ,9086,31,1
ЭК,2016,BY,9019109001,,6771,280,0
ЭК,2016,UA,4412321000,М3,14474,41284,61
ИМ,2016,CN,3926909709,,433,24,0
ИМ,2016,BE,8424200000,ШТ,25841,580,3
ЭК,2016,AM,2501009190,,1032,1599,0
ИМ,2016,PL,8205591000,,35045,7927,0
ЭК,2016,AZ,4418901000,,105893,60912,0
ИМ,2016,CN,8412212009,ШТ,181,34,10
ИМ,2016,DE,2929100009,,3876,538,0
ИМ,2016,TR,7013990000,ШТ,807,382,540
ИМ,2016,BY,6402919000,ПАР,1528,45,78
ЭК,2016,AB,2306300000,,4132,20020,0
ИМ,2016,IT,4010120000,,8553,65,0
ИМ,2016,DE,7304240001,,1762939,63653,0
ИМ,2016,DE,8482500009,ШТ,1635,22,200
ИМ,2016,GB,7326909309,,9148,13,0
ИМ,2016,BY,6403919100,ПАР,562,20,22
ИМ,2016,CN,8464900000,ШТ,1116,178,24
ЭК,2016,BY,8507208008,ШТ,15,1,2
ИМ,2016,TW,8206000000,,495,41,0
ИМ,2016,BY,1209300000,,8,1,0
ЭК,2016,AM,4416000000,,21387,7242,0
ЭК,2016,KZ,3824909708,,5332,6870,0
ЭК,2016,KZ,1104239900,,12444,19596,0
ИМ,2016,CN,9503002100,,29151,4792,0
ЭК,2016,BY,8481808508,,864,22,0
ЭК,2016,GE,3402209000,,3783,4803,0
ИМ,2016,CN,8481809907,,16,1,0
ИМ,2016,GB,7210122000,,11043,10627,0
ИМ,2016,CZ,7013420000,ШТ,39205,10523,11291
ЭК,2016,AB,3921190000,,348,105,0
ЭК,2016,AM,1512119109,,22664,21000,0
ЭК,2016,GT,8483402900,ШТ,15780,1740,3
ИМ,2016,DE,9032200000,ШТ,767,1,1
ИМ,2016,BY,8416900000,,327,1,0
ИМ,2016,CN,9031809800,ШТ,706,91,224
ИМ,2016,GB,8483508000,ШТ,1781,4,7
ЭК,2016,UA,6805200000,,318,6,0
ЭК,2016,AM,4412321000,М3,10305,27160,41
ИМ,2016,DE,7318157009,,68,0,0
ИМ,2016,CN,6802230000,,8896,23500,0
ИМ,2016,CN,5911321100,М2,2669,218,207
ИМ,2016,CN,7307999009,,3880,221,0
ИМ,2016,CN,7009920000,,95,9,0
ИМ,2016,CN,8208100000,,136,3,0
ИМ,2016,CH,7314490000,,599,0,0
ИМ,2016,US,8487905100,,125,0,0
ИМ,2016,DE,8422400008,ШТ,451214,24856,4
ИМ,2016,CN,8513100000,ШТ,42,3,48
ЭК,2016,BY,2833190000,,100,24,0
ИМ,2016,UA,7317009000,,898,498,0
ИМ,2016,DE,1210201000,,285370,18085,0
ИМ,2016,MX,8536490000,,1493,2,0
ИМ,2016,CN,8467211000,ШТ,7875,387,120
ИМ,2016,AM,8480710000,,1400,2200,0
ИМ,2016,CN,6908100000,М2,298,478,26
ИМ,2016,IT,4010390000,,1140,3,0
ИМ,2016,CN,8502202000,ШТ,4907,764,16
ИМ,2016,UA,4421909800,,16409,20260,0
ЭК,2016,AZ,2202901009,Л,7602,19195,17510
ЭК,2016,BA,8483402900,ШТ,8597,3691,1
ЭК,2017,GE,2009905908,,8637,23756,0
ЭК,2017,UA,2009905908,,23780,53670,0
ЭК,2017,AB,0403905109,,85751,87199,0
ЭК,2017,AB,0405101100,,73897,8777,0
ЭК,2017,AB,0403109100,,26559,20381,0
ИМ,2016,PL,2909440000,,4022,1080,0
ИМ,2016,CZ,7013289000,ШТ,8187,1151,6264
ИМ,2016,TR,7318157009,,60,9,0
ЭК,2016,CN,4407109300,М3,13392,47100,86
ИМ,2016,CN,7308909900,,2340,1091,0
ЭК,2017,BY,3305100000,,5,0,0
ИМ,2017,DE,3208109000,,91656,24662,0
ЭК,2017,AB,3206497000,,569,526,0
ИМ,2017,IT,3208909109,,110349,30200,0
ЭК,2017,AB,3402202000,,77,126,0
ЭК,2017,AB,3824999609,,6532,7812,0
ИМ,2017,DE,3208201000,,9286,4197,0
ЭК,2017,GE,3305100000,,114,108,0
ИМ,2017,KZ,7405000000,,45624,1063,0
ЭК,2017,AB,8302419000,,3313,2232,0
ЭК,2017,AB,7610909000,,2203,222,0
ИМ,2017,TR,7318240009,,53,4,0
ЭК,2017,AB,7318149900,,3541,1770,0
ЭК,2017,KG,7310211101,1000 ШТ,198086,99848,2127
ИМ,2017,CN,7307991000,,786,49,0
ИМ,2017,CN,3916909000,,100,12,0
ИМ,2017,DE,3909390000,,173867,59611,0
ИМ,2017,PL,3916901000,,6138,800,0
ЭК,2017,UA,3923100000,,33230,11204,0
ИМ,2017,CN,6116102000,ПАР,67900,14550,156000
ИМ,2017,VN,6306120000,,1828,575,0
ИМ,2017,SK,7013491000,ШТ,1167,84,112
ЭК,2017,AM,7019199001,,34,2,0
ЭК,2017,AM,7019590000,,49,36,0
ИМ,2017,DE,6806900000,,318181,514852,0
ИМ,2017,AM,4911109000,,2,21,0
ИМ,2017,LU,4016930005,,145,0,0
ИМ,2017,PL,3926909709,,2873,605,0
ИМ,2017,DE,4016100009,,156,1,0
ЭК,2017,KZ,8425410000,ШТ,2925,1200,2
ИМ,2017,TR,8422190000,ШТ,16523,1164,13
ИМ,2017,DE,7616999008,,47,0,0
ИМ,2017,BY,6404199000,ПАР,253,7,16
ИМ,2017,KR,8481900000,,637,0,0
ЭК,2017,AB,0405203000,,33575,4509,0
ЭК,2017,UA,1905320500,,11485,5824,0
ИМ,2017,CN,9405911000,,547,185,0
ИМ,2017,CN,9503007000,ШТ,162692,26789,95189
ИМ,2017,CN,9030339100,ШТ,40,1,12
ЭК,2017,KZ,8708309109,,1066,44,0
ИМ,2017,CN,9015101000,ШТ,972,6,30
ИМ,2017,CZ,8536900100,,71,0,0
ИМ,2017,BE,8481309108,,43,0,0
ИМ,2017,PL,5607509000,,254,30,0
ЭК,2017,VN,1905311900,,21600,10800,0
ИМ,2017,TR,3917320001,,18,3,0
ИМ,2017,UA,3925901000,,29194,9070,0
ЭК,2017,KZ,3926909709,,187,14,0
ЭК,2017,IL,3823199000,,2154605,4694332,0
ЭК,2017,AM,3824999609,,622,1025,0
ИМ,2017,DE,3814009000,,33556,10307,0
ЭК,2017,BY,2009896900,,12621,14277,0
ЭК,2017,KZ,2827499000,,62299,25400,0
ЭК,2017,AM,6804223000,,10,3,0
ИМ,2017,CN,7013100000,ШТ,777,251,560
ЭК,2017,BY,6505009000,,74,3,0
ИМ,2017,TR,7318190009,,108,13,0
ЭК,2017,AM,7318154100,,68,19,0
ИМ,2017,TR,7315119000,,11284,2025,0
ИМ,2017,IN,8504408400,ШТ,4788,94,3
ИМ,2017,BE,8481808199,,602,2,0
ИМ,2017,ES,8432900000,,279287,119351,0
ЭК,2017,BY,8432291000,ШТ,13015,3550,1
ИМ,2017,PL,8205591000,,25268,6169,0
ИМ,2017,CN,7610909000,,12473,8539,0
ЭК,2017,KZ,8208300000,,5229,1036,0
ИМ,2017,CH,4016930005,,86,0,0
ИМ,2017,IN,3926909709,,33,0,0
ИМ,2017,FR,3214101009,,143228,54000,0
ЭК,2017,LV,6806209000,,6466,15016,0
ЭК,2017,CN,1905311900,,30642,14742,0
ИМ,2017,CN,9506400001,,2590,479,0
ИМ,2017,UA,9403700008,,11707,3338,0
ЭК,2017,KZ,3206497000,,685,714,0
ЭК,2017,AB,2009120008,,1320,2401,0
ЭК,2017,KZ,4016999708,,158,2,0
ЭК,2017,BY,8431200000,,45432,10850,0
ИМ,2017,BG,8434200000,ШТ,444749,13200,3
ИМ,2017,TR,8207909900,,66,23,0
ИМ,2017,DK,8419908509,,95096,1790,0
ИМ,2017,CZ,7013375100,ШТ,1520,182,960
ИМ,2017,RS,7210122000,,17594,19379,0
ЭК,2017,KZ,8536101000,,52,4,0
ИМ,2017,CN,8708949909,,940,444,0
ИМ,2017,JP,7304291009,,214519,106896,0
ЭК,2017,AM,8207503000,,19,3,0
ИМ,2017,ES,8432291000,ШТ,15914,1401,2
ИМ,2017,ES,8207401000,,26,0,0
ИМ,2017,TR,8477809900,ШТ,26653,1300,1
ИМ,2017,CN,8409990009,,4386,748,0
ЭК,2017,CN,4407919000,М3,282111,413065,407
ЭК,2017,KZ,3925902000,,71,5,0
ИМ,2017,DE,3206110000,,79520,31000,0
ЭК,2017,UA,2206008901,Л,3177,10662,8441
ИМ,2017,CA,7326909409,,1469,4,0
ИМ,2017,TR,7318159009,,810,96,0
ИМ,2017,AE,7013371000,ШТ,54567,26830,15182
ИМ,2017,DE,3907201100,,586,95,0
ИМ,2017,AM,6802100000,,5570,58180,0
ЭК,2017,AM,4411149000,М2,244,452,62
ИМ,2017,AT,4016999708,,749,61,0
ИМ,2017,MX,8412310009,ШТ,1695,11,1
ЭК,2017,BY,6204410000,ШТ,53,2,9
ИМ,2017,ES,6802910000,,86247,70920,0
ЭК,2017,AM,8467990001,,50,16,0
ИМ,2017,DE,8441800000,ШТ,700594,5950,1
ИМ,2017,CN,8459699000,ШТ,10366,2650,1
ИМ,2017,CN,8467223000,ШТ,476,51,10
ИМ,2017,CA,8484900000,,344,0,0
ЭК,2017,KZ,8541290000,ШТ,12,1,4
ИМ,2017,DE,8716398006,ШТ,42543,26060,4
ИМ,2017,CN,8708309109,,3419,1035,0
ИМ,2017,FI,9018499000,ШТ,3108,3,2
ЭК,2017,BY,3214900009,,1160,168,0
ИМ,2017,ES,2009695101,,111866,79085,0
ИМ,2017,TR,7013990000,ШТ,2073,602,1200
ИМ,2017,CN,9026208000,ШТ,765,79,40
ИМ,2017,CN,9503005500,,9051,1357,0
ИМ,2017,DE,7210701000,,107394,103425,0
ЭК,2017,KG,8531103000,ШТ,684,0,12
ИМ,2017,TR,8413910008,,640,135,0
ЭК,2017,KZ,8413308008,ШТ,1927,5,1
ИМ,2017,CN,8207403000,,1796,288,0
ИМ,2017,TR,7415330000,,87,14,0
ЭК,2017,BY,7604299000,,29150,10850,0
ИМ,2017,GB,3926909709,,3943,5,0
ИМ,2017,IT,3924900009,,3278,507,0
ИМ,2017,PL,3919108000,,3385,385,0
ИМ,2017,DE,3926909200,,2844,1,0
ЭК,2017,AM,3214109000,,771,5088,0
ИМ,2017,TR,1704905100,,222,10,0
ЭК,2017,BY,1806901900,,2365,1238,0
ИМ,2017,IT,8421290009,ШТ,156,2,4
ЭК,2017,MD,7318220009,,1,1,0
ИМ,2017,IT,8210000000,,3424,464,0
ЭК,2017,AM,8201900009,,21,19,0
ЭК,2017,KZ,1211908609,,1947,93,0
ЭК,2017,BY,0902100009,,60,9,0
ИМ,2017,CN,8481109908,,55,2,0
ЭК,2017,GT,8483402900,ШТ,32060,3075,1
ИМ,2017,IT,8716800000,ШТ,161,12,1
ИМ,2017,IT,8434200000,ШТ,259886,3015,1
ИМ,2017,CN,7320208108,,46,41,0
ИМ,2017,TR,7315190000,,17,2,0
ИМ,2017,SK,7318290009,,7,1,0
ИМ,2017,TR,7312109809,,100,12,0
ЭК,2017,KZ,6506101000,ШТ,9649,2992,8500
ИМ,2017,BG,7013491000,ШТ,119,42,480
ЭК,2017,AM,6810990000,,3161,19593,0
ИМ,2017,AE,7013100000,ШТ,4392,1863,208
ЭК,2017,KZ,3208109000,,1332,600,0
ИМ,2017,CN,6201930000,ШТ,613,23,35
ЭК,2017,UA,4412330000,М3,9394,19642,30
ИМ,2017,CN,8303004000,,127,35,0
ЭК,2017,KZ,8547200009,,2,1,0
ЭК,2017,KZ,9026208000,ШТ,1001,12,6
ИМ,2017,CN,8536309000,,722,3,0
ИМ,2017,CN,8483908100,,2378,681,0
ЭК,2017,KZ,8507102003,ШТ,196,20,1
ИМ,2017,TR,5911909000,,13040,255,0
ЭК,2017,AM,6103230000,ШТ,164,4,4
ИМ,2017,DE,8531204000,ШТ,850,0,1
ИМ,2017,DE,3907300000,,868,270,0
ИМ,2017,DE,3824999209,,578,180,0
ЭК,2017,AM,3926909200,,784,136,0
ЭК,2017,GE,1905319900,,275,127,0
ИМ,2017,MX,9025198009,ШТ,467,0,2
ЭК,2017,KZ,8421990008,,413,2,0
ИМ,2017,CN,8516802002,ШТ,73,9,6
ЭК,2018,BY,1512199002,,890137,1057045,0
ЭК,2018,AM,2009719909,,2857,6108,0
